customer_id,age,gender,city,total_orders,avg_order_value,loyalty_points,days_since_last_order,is_subscribed,device_type,sales_amount
974,50,M,Andijan,47,293694.0,4.0,78.0,1,Mobile,12830881.00921983
939,36,M,Bukhara,13,101925.0,459.0,74.0,0,Desktop,2200304.092903631
900,19,M,Samarkand,13,64387.0,27.0,59.0,0,Mobile,558446.5245313484
281,37,M,Bukhara,45,128532.0,95.0,48.0,0,Mobile,5716303.396508702
884,29,F,Bukhara,17,113059.0,138.0,33.0,0,Mobile,2983925.5435189046
762,49,M,Tashkent,34,104318.0,,25.0,1,Desktop,3969177.2565271286
320,49,M,Andijan,6,202026.0,60.0,27.0,1,Desktop,182650.5641546133
550,55,M,Andijan,37,224598.0,393.0,34.0,1,Desktop,7648615.111367219
175,49,F,,21,60211.0,58.0,59.0,0,Mobile,1753747.719880339
372,32,F,Samarkand,11,88578.0,170.0,22.0,0,Desktop,803484.1840842201
528,52,M,Namangan,31,117391.0,118.0,65.0,0,Desktop,4903447.7323048115
211,23,M,Andijan,23,208485.0,236.0,23.0,0,Mobile,4880114.087926721
236,47,F,Tashkent,25,150755.0,293.0,63.0,0,Desktop,5167742.096660775
102,25,F,Samarkand,25,269581.0,359.0,90.0,0,Mobile,5294243.640602738
987,19,F,,7,228293.0,174.0,72.0,0,Mobile,242834.52613194566
903,19,M,Tashkent,13,277052.0,118.0,68.0,0,Desktop,2937096.0763599044
948,25,M,Namangan,38,213187.0,136.0,29.0,0,Desktop,6883150.607709551
