client_id,full_name,age,gender,marital_status,region,education_level,employment_years
1594,Client_1594,57,male,married,Tashkent,high_school,10
1595,Client_1595,49,male,widowed,Namangan,bachelor,27
1596,Client_1596,42,male,single,Samarkand,bachelor,15
1597,Client_1597,24,male,divorced,Bukhara,high_school,29
1598,Client_1598,40,female,widowed,Samarkand,high_school,3
1599,Client_1599,52,male,divorced,Andijan,high_school,1
1600,Client_1600,56,female,married,Tashkent,high_school,2
1601,Client_1601,24,female,single,Namangan,bachelor,20
1602,Client_1602,47,female,divorced,Andijan,high_school,5
1603,Client_1603,37,male,married,Andijan,bachelor,17
1604,Client_1604,32,female,single,Andijan,bachelor,4
1605,Client_1605,42,male,divorced,Tashkent,master,8
1606,Client_1606,37,male,divorced,Bukhara,master,19
1607,Client_1607,30,female,married,Tashkent,bachelor,27
1608,Client_1608,21,female,single,Bukhara,high_school,25
1609,Client_1609,42,female,single,Andijan,bachelor,17
1610,Client_1610,46,male,divorced,Andijan,master,18
1611,Client_1611,38,female,divorced,Namangan,high_school,2
1612,Client_1612,34,male,divorced,Bukhara,bachelor,8
1613,Client_1613,49,female,single,Andijan,master,30
1614,Client_1614,32,female,married,Samarkand,bachelor,16
1615,Client_1615,56,male,married,Namangan,high_school,22
1616,Client_1616,55,male,single,Tashkent,high_school,33
1617,Client_1617,32,male,widowed,Namangan,bachelor,4
1618,Client_1618,27,male,married,Samarkand,high_school,14
1619,Client_1619,49,male,divorced,Bukhara,bachelor,2
1620,Client_1620,31,male,widowed,Tashkent,bachelor,18
1621,Client_1621,53,female,widowed,Tashkent,high_school,27
1622,Client_1622,26,female,married,Bukhara,master,2
1623,Client_1623,35,male,widowed,Namangan,bachelor,3
1624,Client_1624,52,female,widowed,Andijan,high_school,23
1625,Client_1625,31,male,married,Namangan,master,30
1626,Client_1626,43,female,married,Samarkand,master,10
1627,Client_1627,46,female,widowed,Andijan,bachelor,0
1628,Client_1628,54,male,divorced,Namangan,master,8
1629,Client_1629,54,male,single,Bukhara,bachelor,16
1630,Client_1630,49,male,widowed,Samarkand,master,0
1631,Client_1631,24,female,widowed,Samarkand,bachelor,2
1632,Client_1632,37,male,divorced,Samarkand,bachelor,25
1633,Client_1633,55,female,widowed,Andijan,phd,30
1634,Client_1634,33,male,widowed,Tashkent,bachelor,25
1635,Client_1635,61,female,single,Andijan,high_school,22
1636,Client_1636,59,female,single,Namangan,bachelor,29
1637,Client_1637,35,male,single,Tashkent,bachelor,9
1638,Client_1638,49,female,married,Namangan,high_school,7
1639,Client_1639,49,female,married,Tashkent,phd,24
1640,Client_1640,31,male,single,Andijan,high_school,21
1641,Client_1641,52,female,single,Samarkand,high_school,14
1642,Client_1642,22,male,married,Bukhara,master,9
1643,Client_1643,34,male,divorced,Samarkand,bachelor,19
1644,Client_1644,40,male,widowed,Andijan,high_school,22
1645,Client_1645,42,male,widowed,Tashkent,bachelor,0
1646,Client_1646,31,female,single,Samarkand,bachelor,1
1647,Client_1647,47,female,divorced,Andijan,high_school,18
1648,Client_1648,23,female,married,Namangan,phd,13
1649,Client_1649,37,male,single,Bukhara,bachelor,7
1650,Client_1650,64,female,divorced,Samarkand,bachelor,11
1651,Client_1651,48,female,divorced,Tashkent,bachelor,25
1652,Client_1652,49,male,divorced,Namangan,bachelor,26
1653,Client_1653,41,male,married,Andijan,high_school,28
1654,Client_1654,36,female,married,Bukhara,high_school,14
1655,Client_1655,57,male,widowed,Tashkent,bachelor,0
1656,Client_1656,40,male,widowed,Andijan,master,27
1657,Client_1657,26,male,divorced,Andijan,high_school,2
1658,Client_1658,39,male,divorced,Samarkand,bachelor,17
1659,Client_1659,25,female,married,Samarkand,master,33
1660,Client_1660,23,male,widowed,Tashkent,high_school,31
1661,Client_1661,21,male,divorced,Andijan,high_school,28
1662,Client_1662,58,male,widowed,Samarkand,high_school,24
1663,Client_1663,35,male,widowed,Bukhara,bachelor,25
1664,Client_1664,54,male,divorced,Bukhara,high_school,7
1665,Client_1665,55,male,married,Andijan,bachelor,18
1666,Client_1666,45,male,divorced,Samarkand,bachelor,21
1667,Client_1667,44,male,divorced,Tashkent,bachelor,28
1668,Client_1668,32,female,widowed,Tashkent,high_school,32
1669,Client_1669,38,male,divorced,Tashkent,bachelor,34
1670,Client_1670,35,female,married,Bukhara,master,2
1671,Client_1671,64,male,divorced,Samarkand,master,18
1672,Client_1672,36,male,married,Samarkand,master,9
1673,Client_1673,47,male,married,Bukhara,bachelor,26
1674,Client_1674,28,male,widowed,Tashkent,bachelor,14
1675,Client_1675,45,female,single,Tashkent,high_school,10
1676,Client_1676,37,male,single,Andijan,high_school,25
1677,Client_1677,49,male,widowed,Namangan,high_school,23
1678,Client_1678,28,female,divorced,Samarkand,bachelor,12
1679,Client_1679,35,female,widowed,Samarkand,high_school,31
1680,Client_1680,47,male,married,Samarkand,high_school,3
1681,Client_1681,27,female,single,Namangan,phd,12
1682,Client_1682,23,female,widowed,Andijan,high_school,8
1683,Client_1683,49,female,divorced,Namangan,high_school,33
1684,Client_1684,64,male,widowed,Tashkent,high_school,6
1685,Client_1685,44,male,single,Tashkent,bachelor,0
1686,Client_1686,23,male,widowed,Samarkand,bachelor,11
1687,Client_1687,40,female,widowed,Bukhara,high_school,20
1688,Client_1688,35,male,single,Samarkand,bachelor,10
1689,Client_1689,45,female,married,Bukhara,master,13
1690,Client_1690,50,male,married,Namangan,master,33
1691,Client_1691,34,male,single,Tashkent,phd,33
1692,Client_1692,27,female,widowed,Bukhara,master,24
1693,Client_1693,37,male,single,Namangan,bachelor,3
1694,Client_1694,64,female,married,Tashkent,high_school,25
1695,Client_1695,40,female,divorced,Bukhara,high_school,15
1696,Client_1696,56,male,widowed,Samarkand,high_school,9
1697,Client_1697,29,female,married,Samarkand,bachelor,1
1698,Client_1698,58,male,widowed,Samarkand,master,34
1699,Client_1699,42,male,single,Namangan,bachelor,18
1700,Client_1700,22,female,divorced,Samarkand,high_school,5
1701,Client_1701,44,male,single,Andijan,bachelor,18
1702,Client_1702,28,female,divorced,Tashkent,master,7
1703,Client_1703,31,male,widowed,Namangan,bachelor,13
1704,Client_1704,33,male,widowed,Samarkand,master,9
1705,Client_1705,37,male,single,Tashkent,master,2
1706,Client_1706,28,male,divorced,Bukhara,master,28
1707,Client_1707,41,male,divorced,Samarkand,master,14
1708,Client_1708,38,female,widowed,Tashkent,bachelor,22
1709,Client_1709,50,female,single,Andijan,high_school,22
1710,Client_1710,38,female,divorced,Bukhara,high_school,17
1711,Client_1711,51,female,widowed,Andijan,bachelor,18
1712,Client_1712,58,female,married,Tashkent,high_school,27
1713,Client_1713,52,female,single,Andijan,phd,25
1714,Client_1714,31,male,married,Tashkent,high_school,9
1715,Client_1715,45,male,single,Tashkent,master,3
1716,Client_1716,53,female,widowed,Andijan,high_school,1
1717,Client_1717,58,female,divorced,Tashkent,high_school,2
1718,Client_1718,61,male,divorced,Samarkand,master,6
1719,Client_1719,28,male,divorced,Tashkent,high_school,15
1720,Client_1720,31,male,single,Namangan,high_school,30
1721,Client_1721,42,female,widowed,Tashkent,high_school,9
1722,Client_1722,44,female,married,Namangan,bachelor,18
1723,Client_1723,61,female,widowed,Tashkent,high_school,27
1724,Client_1724,37,male,married,Tashkent,bachelor,16
1725,Client_1725,32,male,single,Andijan,bachelor,27
1726,Client_1726,52,female,single,Samarkand,bachelor,18
1727,Client_1727,35,female,married,Samarkand,bachelor,22
1728,Client_1728,36,male,married,Bukhara,bachelor,19
1729,Client_1729,42,male,married,Andijan,high_school,12
1730,Client_1730,48,male,widowed,Andijan,master,12
1731,Client_1731,40,male,married,Samarkand,high_school,10
1732,Client_1732,53,female,single,Andijan,bachelor,14
1733,Client_1733,30,male,single,Samarkand,bachelor,16
1734,Client_1734,60,male,divorced,Andijan,master,27
1735,Client_1735,52,male,married,Tashkent,bachelor,18
1736,Client_1736,53,female,widowed,Samarkand,high_school,3
1737,Client_1737,22,female,widowed,Samarkand,bachelor,21
1738,Client_1738,53,male,widowed,Namangan,bachelor,21
1739,Client_1739,53,male,divorced,Andijan,high_school,33
1740,Client_1740,61,male,single,Andijan,bachelor,32
1741,Client_1741,33,female,widowed,Samarkand,bachelor,32
1742,Client_1742,50,female,single,Tashkent,phd,11
1743,Client_1743,53,female,divorced,Tashkent,bachelor,1
1744,Client_1744,33,male,married,Tashkent,high_school,27
1745,Client_1745,46,female,married,Andijan,high_school,9
1746,Client_1746,42,male,married,Namangan,master,21
1747,Client_1747,59,male,widowed,Samarkand,master,16
1748,Client_1748,22,male,married,Bukhara,high_school,25
1749,Client_1749,58,female,widowed,Namangan,high_school,2
1750,Client_1750,59,male,divorced,Bukhara,bachelor,6
1751,Client_1751,46,female,divorced,Namangan,high_school,7
1752,Client_1752,35,female,widowed,Tashkent,high_school,19
1753,Client_1753,54,male,single,Andijan,high_school,11
1754,Client_1754,62,male,married,Bukhara,high_school,34
1755,Client_1755,64,female,married,Namangan,bachelor,16
1756,Client_1756,60,male,married,Andijan,bachelor,27
1757,Client_1757,31,female,widowed,Bukhara,high_school,9
1758,Client_1758,23,male,divorced,Samarkand,high_school,21
1759,Client_1759,26,female,married,Namangan,high_school,32
1760,Client_1760,29,female,divorced,Samarkand,bachelor,21
1761,Client_1761,26,female,married,Tashkent,high_school,12
1762,Client_1762,29,female,married,Samarkand,bachelor,26
1763,Client_1763,59,male,widowed,Samarkand,bachelor,14
1764,Client_1764,51,male,single,Namangan,high_school,21
1765,Client_1765,52,female,widowed,Tashkent,high_school,29
1766,Client_1766,61,female,married,Samarkand,high_school,33
1767,Client_1767,32,male,married,Andijan,bachelor,33
1768,Client_1768,28,male,single,Bukhara,master,34
1769,Client_1769,28,male,divorced,Samarkand,high_school,18
1770,Client_1770,48,male,divorced,Tashkent,master,7
1771,Client_1771,40,male,married,Samarkand,high_school,32
1772,Client_1772,27,male,divorced,Bukhara,master,27
1773,Client_1773,31,female,married,Tashkent,bachelor,24
1774,Client_1774,40,male,single,Namangan,bachelor,16
1775,Client_1775,36,male,single,Tashkent,bachelor,23
1776,Client_1776,24,female,married,Namangan,bachelor,20
1777,Client_1777,26,male,single,Tashkent,master,1
1778,Client_1778,42,male,widowed,Bukhara,master,30
1779,Client_1779,46,male,widowed,Bukhara,bachelor,32
1780,Client_1780,23,male,single,Tashkent,high_school,29
1781,Client_1781,61,male,married,Samarkand,high_school,11
1782,Client_1782,62,female,married,Bukhara,master,11
1783,Client_1783,34,male,single,Namangan,bachelor,23
1784,Client_1784,31,female,divorced,Namangan,bachelor,23
1785,Client_1785,38,female,widowed,Andijan,bachelor,10
1786,Client_1786,32,male,divorced,Namangan,master,12
1787,Client_1787,43,female,married,Andijan,bachelor,26
1788,Client_1788,32,male,married,Tashkent,master,7
1789,Client_1789,33,female,divorced,Tashkent,master,9
1790,Client_1790,45,female,single,Tashkent,high_school,7
1791,Client_1791,39,male,divorced,Samarkand,high_school,19
1792,Client_1792,56,male,divorced,Samarkand,master,7
1793,Client_1793,28,male,widowed,Andijan,high_school,8
1794,Client_1794,49,male,widowed,Namangan,master,6
1795,Client_1795,52,male,divorced,Namangan,high_school,13
1796,Client_1796,64,female,divorced,Tashkent,high_school,27
1797,Client_1797,38,female,married,Bukhara,master,1
1798,Client_1798,26,female,widowed,Samarkand,bachelor,7
1799,Client_1799,38,female,widowed,Samarkand,high_school,12
1800,Client_1800,39,female,married,Tashkent,master,20
1801,Client_1801,42,female,single,Samarkand,bachelor,27
1802,Client_1802,57,female,widowed,Tashkent,bachelor,34
1803,Client_1803,52,male,widowed,Andijan,high_school,22
1804,Client_1804,61,male,single,Namangan,master,14
1805,Client_1805,23,female,widowed,Bukhara,master,1
1806,Client_1806,48,female,widowed,Namangan,high_school,11
1807,Client_1807,30,male,single,Namangan,master,2
1808,Client_1808,55,male,single,Andijan,master,4
1809,Client_1809,49,male,divorced,Samarkand,bachelor,2
1810,Client_1810,35,male,married,Bukhara,bachelor,18
1811,Client_1811,53,female,married,Samarkand,high_school,1
1812,Client_1812,27,male,single,Namangan,high_school,16
1813,Client_1813,32,female,single,Tashkent,bachelor,13
1814,Client_1814,50,female,widowed,Namangan,master,27
1815,Client_1815,41,female,divorced,Samarkand,bachelor,26
1816,Client_1816,51,male,divorced,Namangan,bachelor,9
1817,Client_1817,44,male,single,Tashkent,high_school,2
1818,Client_1818,40,female,widowed,Andijan,high_school,24
1819,Client_1819,57,female,widowed,Samarkand,bachelor,21
1820,Client_1820,24,female,married,Namangan,high_school,29
1821,Client_1821,48,male,married,Samarkand,bachelor,20
1822,Client_1822,64,female,widowed,Andijan,high_school,29
1823,Client_1823,40,male,married,Namangan,master,27
1824,Client_1824,44,female,single,Namangan,high_school,30
1825,Client_1825,52,female,widowed,Samarkand,bachelor,25
1826,Client_1826,61,female,married,Samarkand,bachelor,21
1827,Client_1827,56,male,divorced,Tashkent,high_school,20
1828,Client_1828,54,male,widowed,Andijan,high_school,0
1829,Client_1829,56,female,widowed,Tashkent,high_school,12
1830,Client_1830,22,male,divorced,Namangan,master,20
1831,Client_1831,35,female,single,Samarkand,high_school,8
1832,Client_1832,54,male,divorced,Namangan,bachelor,16
1833,Client_1833,56,male,widowed,Namangan,phd,20
1834,Client_1834,26,male,single,Bukhara,master,30
1835,Client_1835,59,female,married,Bukhara,high_school,21
1836,Client_1836,62,male,married,Namangan,master,11
1837,Client_1837,32,male,married,Samarkand,high_school,5
1838,Client_1838,23,female,widowed,Namangan,bachelor,15
1839,Client_1839,38,female,divorced,Bukhara,master,25
1840,Client_1840,60,female,single,Samarkand,bachelor,4
1841,Client_1841,41,female,married,Namangan,bachelor,8
1842,Client_1842,35,male,single,Andijan,high_school,13
1843,Client_1843,53,male,widowed,Andijan,high_school,29
1844,Client_1844,55,male,married,Namangan,bachelor,25
1845,Client_1845,46,male,widowed,Samarkand,high_school,28
1846,Client_1846,28,male,divorced,Namangan,phd,18
1847,Client_1847,56,female,widowed,Namangan,master,7
1848,Client_1848,50,male,widowed,Bukhara,master,22
1849,Client_1849,43,male,divorced,Andijan,bachelor,34
1850,Client_1850,62,male,single,Bukhara,bachelor,30
1851,Client_1851,64,female,divorced,Bukhara,master,34
1852,Client_1852,34,female,divorced,Namangan,master,31
1853,Client_1853,34,male,widowed,Bukhara,bachelor,4
1854,Client_1854,22,female,single,Andijan,high_school,15
1855,Client_1855,57,female,married,Bukhara,high_school,16
1856,Client_1856,25,female,divorced,Andijan,bachelor,31
1857,Client_1857,58,female,single,Bukhara,bachelor,31
1858,Client_1858,61,female,divorced,Andijan,master,19
1859,Client_1859,34,female,divorced,Bukhara,high_school,1
1860,Client_1860,59,female,divorced,Bukhara,high_school,19
1861,Client_1861,45,male,divorced,Samarkand,high_school,17
1862,Client_1862,40,male,widowed,Andijan,high_school,0
1863,Client_1863,22,female,single,Andijan,high_school,28
1864,Client_1864,59,male,single,Andijan,bachelor,28
1865,Client_1865,26,male,single,Tashkent,bachelor,18
1866,Client_1866,37,female,divorced,Bukhara,bachelor,5
1867,Client_1867,45,male,widowed,Andijan,high_school,7
1868,Client_1868,48,female,divorced,Tashkent,high_school,23
1869,Client_1869,22,female,divorced,Samarkand,bachelor,19
1870,Client_1870,55,female,single,Andijan,master,13
1871,Client_1871,57,male,divorced,Andijan,high_school,4
1872,Client_1872,25,male,married,Tashkent,master,33
1873,Client_1873,21,male,divorced,Bukhara,high_school,15
1874,Client_1874,60,male,married,Samarkand,master,6
1875,Client_1875,32,female,divorced,Andijan,master,15
1876,Client_1876,56,female,widowed,Bukhara,high_school,6
1877,Client_1877,43,male,widowed,Samarkand,bachelor,26
1878,Client_1878,51,female,single,Namangan,high_school,13
1879,Client_1879,31,female,divorced,Namangan,master,13
1880,Client_1880,30,male,married,Samarkand,bachelor,32
1881,Client_1881,23,female,married,Tashkent,bachelor,32
1882,Client_1882,34,male,divorced,Samarkand,bachelor,19
1883,Client_1883,36,female,married,Samarkand,master,6
1884,Client_1884,30,male,widowed,Tashkent,high_school,31
1885,Client_1885,49,female,married,Tashkent,bachelor,2
1886,Client_1886,30,female,single,Bukhara,high_school,28
1887,Client_1887,32,male,widowed,Bukhara,high_school,23
1888,Client_1888,50,male,widowed,Tashkent,bachelor,21
1889,Client_1889,61,male,widowed,Namangan,high_school,5
1890,Client_1890,21,male,divorced,Namangan,high_school,23
1891,Client_1891,25,female,divorced,Samarkand,master,22
1892,Client_1892,40,female,widowed,Andijan,high_school,9
1893,Client_1893,28,male,divorced,Samarkand,bachelor,15
1894,Client_1894,63,female,married,Samarkand,high_school,10
1895,Client_1895,32,male,divorced,Andijan,high_school,31
1896,Client_1896,21,male,divorced,Tashkent,high_school,5
1897,Client_1897,40,female,widowed,Namangan,bachelor,23
1898,Client_1898,48,female,single,Samarkand,bachelor,32
1899,Client_1899,63,male,single,Andijan,high_school,11
1900,Client_1900,57,male,single,Bukhara,high_school,26
1901,Client_1901,57,male,married,Samarkand,master,17
1902,Client_1902,32,female,divorced,Namangan,high_school,12
1903,Client_1903,57,female,single,Tashkent,master,29
1904,Client_1904,64,female,widowed,Samarkand,high_school,12
1905,Client_1905,48,female,single,Samarkand,bachelor,33
1906,Client_1906,35,male,single,Andijan,high_school,29
1907,Client_1907,26,male,divorced,Bukhara,master,24
1908,Client_1908,64,male,divorced,Bukhara,bachelor,1
1909,Client_1909,40,male,divorced,Tashkent,bachelor,17
1910,Client_1910,34,male,married,Namangan,high_school,4
1911,Client_1911,22,male,married,Tashkent,bachelor,18
1912,Client_1912,29,female,single,Samarkand,bachelor,17
1913,Client_1913,57,female,divorced,Samarkand,high_school,31
1914,Client_1914,40,male,single,Bukhara,high_school,20
1915,Client_1915,46,male,widowed,Namangan,master,9
1916,Client_1916,49,female,widowed,Andijan,high_school,21
1917,Client_1917,21,female,divorced,Namangan,bachelor,12
1918,Client_1918,55,female,divorced,Samarkand,bachelor,16
1919,Client_1919,26,female,widowed,Andijan,master,8
1920,Client_1920,57,male,divorced,Namangan,master,23
1921,Client_1921,25,male,married,Namangan,phd,13
1922,Client_1922,53,male,married,Andijan,high_school,7
1923,Client_1923,34,male,divorced,Samarkand,master,18
1924,Client_1924,32,male,widowed,Namangan,high_school,27
1925,Client_1925,62,female,single,Andijan,bachelor,29
1926,Client_1926,40,male,divorced,Samarkand,bachelor,6
1927,Client_1927,44,female,divorced,Andijan,high_school,25
1928,Client_1928,63,male,single,Andijan,master,10
1929,Client_1929,54,male,divorced,Namangan,high_school,13
1930,Client_1930,45,male,single,Samarkand,bachelor,20
1931,Client_1931,49,male,widowed,Namangan,master,7
1932,Client_1932,59,male,married,Tashkent,master,2
1933,Client_1933,51,female,widowed,Tashkent,high_school,27
1934,Client_1934,63,female,married,Samarkand,bachelor,28
1935,Client_1935,43,female,single,Andijan,master,22
1936,Client_1936,64,male,married,Namangan,high_school,17
1937,Client_1937,58,male,widowed,Namangan,bachelor,34
1938,Client_1938,40,female,married,Samarkand,high_school,12
1939,Client_1939,43,male,single,Samarkand,bachelor,11
1940,Client_1940,36,male,married,Tashkent,master,4
1941,Client_1941,62,female,divorced,Bukhara,bachelor,10
1942,Client_1942,28,male,widowed,Samarkand,bachelor,10
1943,Client_1943,41,female,divorced,Bukhara,bachelor,30
1944,Client_1944,21,male,single,Samarkand,bachelor,30
1945,Client_1945,28,female,married,Andijan,high_school,12
1946,Client_1946,49,male,divorced,Andijan,high_school,13
1947,Client_1947,52,male,divorced,Tashkent,bachelor,24
1948,Client_1948,58,female,married,Tashkent,bachelor,32
1949,Client_1949,25,male,married,Bukhara,bachelor,32
1950,Client_1950,42,male,widowed,Samarkand,high_school,14
1951,Client_1951,54,female,divorced,Namangan,high_school,15
1952,Client_1952,21,male,divorced,Tashkent,high_school,5
1953,Client_1953,46,female,single,Namangan,master,24
1954,Client_1954,63,male,widowed,Namangan,bachelor,14
1955,Client_1955,30,male,single,Samarkand,high_school,3
1956,Client_1956,50,male,divorced,Bukhara,high_school,3
1957,Client_1957,38,male,single,Samarkand,phd,29
1958,Client_1958,37,female,divorced,Tashkent,high_school,33
1959,Client_1959,46,male,divorced,Namangan,master,26
1960,Client_1960,28,female,single,Samarkand,high_school,30
1961,Client_1961,60,male,single,Samarkand,master,31
1962,Client_1962,32,male,married,Samarkand,master,8
1963,Client_1963,47,male,married,Tashkent,bachelor,7
1964,Client_1964,28,male,married,Bukhara,high_school,13
1965,Client_1965,45,female,divorced,Samarkand,high_school,32
1966,Client_1966,24,female,single,Tashkent,bachelor,22
1967,Client_1967,53,female,widowed,Namangan,bachelor,20
1968,Client_1968,21,female,divorced,Andijan,high_school,11
1969,Client_1969,39,male,widowed,Tashkent,high_school,1
1970,Client_1970,51,female,single,Andijan,bachelor,12
1971,Client_1971,36,female,divorced,Samarkand,bachelor,3
1972,Client_1972,34,male,widowed,Samarkand,high_school,19
1973,Client_1973,25,male,widowed,Tashkent,high_school,13
1974,Client_1974,61,male,married,Andijan,phd,29
1975,Client_1975,46,male,married,Samarkand,bachelor,28
1976,Client_1976,48,female,married,Namangan,master,7
1977,Client_1977,22,female,divorced,Bukhara,bachelor,11
1978,Client_1978,26,male,single,Bukhara,high_school,25
1979,Client_1979,29,male,single,Samarkand,high_school,1
1980,Client_1980,53,male,married,Andijan,high_school,13
1981,Client_1981,61,female,married,Samarkand,master,5
1982,Client_1982,45,female,married,Andijan,bachelor,30
1983,Client_1983,33,male,widowed,Namangan,high_school,16
1984,Client_1984,29,male,married,Andijan,phd,24
1985,Client_1985,33,female,widowed,Samarkand,high_school,31
1986,Client_1986,51,male,single,Namangan,phd,11
1987,Client_1987,61,male,divorced,Tashkent,phd,12
1988,Client_1988,31,female,divorced,Bukhara,high_school,18
1989,Client_1989,24,male,divorced,Samarkand,high_school,24
1990,Client_1990,54,female,divorced,Samarkand,bachelor,30
1991,Client_1991,58,male,widowed,Samarkand,bachelor,24
1992,Client_1992,24,male,widowed,Namangan,bachelor,15
1993,Client_1993,58,female,married,Tashkent,phd,22
1994,Client_1994,39,female,widowed,Andijan,bachelor,13
1995,Client_1995,26,male,married,Tashkent,high_school,5
1996,Client_1996,54,female,married,Namangan,high_school,24
1997,Client_1997,38,male,divorced,Samarkand,bachelor,22
1998,Client_1998,33,male,widowed,Bukhara,high_school,11
1999,Client_1999,61,female,widowed,Samarkand,master,12
2000,Client_2000,43,male,married,Andijan,high_school,33
